evidence_id,place_id,field_name,value_json,source_id,source_name,source_url,document_id,document_title,locator,evidence_level,retrieved_at,notes
PEV-SITE-803ACFEEC9904E08,PLC-000060,longitude,99.1591622,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2727146,,,OSM relation 2727146；保山市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-E8587C4E9D963C5E,PLC-000060,parent_place_id,"""PLC-000003""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-53920ED26E5F8225,PLC-000060,precision,"""OSM 行政區 relation 標籤點；非市域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2727146,,,OSM relation 2727146；保山市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-55979FDB67C41941,PLC-000060,standard_name,"""保山市""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-1AC92A36F4A7A6A8,PLC-000061,admin_level,"""縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-6440DD490BC298A7,PLC-000061,latitude,24.8256972,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725432,,,OSM relation 2725432；昌寧縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-AD6E0E5A7B0BD729,PLC-000061,longitude,99.6104198,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725432,,,OSM relation 2725432；昌寧縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-186D5D9703B42031,PLC-000061,parent_place_id,"""PLC-000060""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C6459E3D04F1BE26,PLC-000061,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2725432,,,OSM relation 2725432；昌寧縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-2C67FA63FC8138D3,PLC-000061,standard_name,"""昌寧縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-CD241A1283E2E7E9,PLC-000062,admin_level,"""自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-4D7145E00E5ECBE3,PLC-000062,latitude,24.4363819,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717249,,,OSM relation 2717249；德宏傣族景頗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1AB047607EFAEED6,PLC-000062,longitude,98.5850386,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717249,,,OSM relation 2717249；德宏傣族景頗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-BE5CBF51F027F074,PLC-000062,parent_place_id,"""PLC-000003""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-CFB370054CF83156,PLC-000062,precision,"""OSM 行政區 relation 標籤點；非自治州幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717249,,,OSM relation 2717249；德宏傣族景頗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-EDCB95E315346058,PLC-000062,standard_name,"""德宏傣族景頗族自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3F364A2C33949089,PLC-000063,admin_level,"""縣級市""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,2024年芒市農業主導品種主推技術指引,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-20A4A780858CD425,PLC-000063,latitude,24.4369028,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717274,,,OSM relation 2717274；芒市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-119E9A9123F3BA1A,PLC-000063,longitude,98.5886667,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717274,,,OSM relation 2717274；芒市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-FFD1769FA88C4952,PLC-000063,parent_place_id,"""PLC-000062""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,2024年芒市農業主導品種主推技術指引,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C98E4FA93588C38E,PLC-000063,precision,"""OSM 行政區 relation 標籤點；非市域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2717274,,,OSM relation 2717274；芒市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-3C35CFBCC6DE5EE7,PLC-000063,standard_name,"""芒市""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,2024年芒市農業主導品種主推技術指引,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3C29D605C6A538AC,PLC-000064,admin_level,"""自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-8A5047E23107702E,PLC-000064,latitude,23.3634018,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2723404,,,OSM relation 2723404；紅河哈尼族彝族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-74C604BB5AE1ACAB,PLC-000064,longitude,103.3716107,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2723404,,,OSM relation 2723404；紅河哈尼族彝族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1C6033E8E2C09848,PLC-000064,parent_place_id,"""PLC-000003""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-491CE53864D0998A,PLC-000064,precision,"""OSM 行政區 relation 標籤點；非自治州幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2723404,,,OSM relation 2723404；紅河哈尼族彝族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-7A3B0FCA2A8B54C5,PLC-000064,standard_name,"""紅河哈尼族彝族自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D73C6505A5B11B97,PLC-000065,admin_level,"""自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-2AD98E6029026B94,PLC-000065,latitude,23.399102,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2718941,,,OSM relation 2718941；文山壯族苗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-02AAB2D1F76BBC0D,PLC-000065,longitude,104.2172181,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2718941,,,OSM relation 2718941；文山壯族苗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B2E378BE4A241177,PLC-000065,parent_place_id,"""PLC-000003""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-574EF04ED129AFCA,PLC-000065,precision,"""OSM 行政區 relation 標籤點；非自治州幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2718941,,,OSM relation 2718941；文山壯族苗族自治州,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1615E85E8D05100E,PLC-000065,standard_name,"""文山壯族苗族自治州""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2009/shengweishengzhengfushenongwenjian_0626/399901.html?cid=5781,,,普洱茶地理標誌保護管理辦法,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
